user_id,name,email,phone,aadhaar,age,gender,category,state,occupation,annual_income,disability,is_minority
U00222,Deepa Singh,user222@example.com,9680173077,7176-1662-2102,33,Female,General,Karnataka,Farmer,54992,Yes,No
U00223,Lakshmi Singh,user223@example.com,9467099349,7947-2759-3023,27,Female,ST,Telangana,Government Employee,526134,Yes,No
U00224,Rahul Singh,user224@example.com,9635047869,2648-7219-2846,31,Male,General,Telangana,Unemployed,579746,Yes,Yes
U00225,Suresh Sharma,user225@example.com,9367165360,5721-8343-5433,27,Female,ST,Kerala,Senior Citizen,368962,Yes,No
U00226,Deepa Nair,user226@example.com,9150059938,9842-9069-8711,52,Male,ST,Kerala,Unemployed,285485,No,No
U00227,Suresh Nair,user227@example.com,9404783903,5816-5086-4158,28,Male,OBC,Maharashtra,Unemployed,240399,Yes,No
U00228,Vijay Nair,user228@example.com,9566124212,5613-8910-1512,55,Female,ST,Tamil Nadu,Government Employee,545842,No,Yes
U00229,Lakshmi Nair,user229@example.com,9588373045,6040-8306-5152,66,Female,General,Tamil Nadu,Student,506418,Yes,No
U00230,Arun Das,user230@example.com,9295195286,1491-4573-3472,79,Male,SC,Tamil Nadu,Farmer,481467,Yes,Yes
U00231,Suresh Das,user231@example.com,9701125332,3521-2239-2594,66,Male,SC,Telangana,Farmer,252011,No,No
U00232,Anita Das,user232@example.com,9377825357,5309-1181-2039,53,Male,ST,Karnataka,Student,337720,Yes,Yes
U00233,Vijay Kumar,user233@example.com,9182442094,8875-9681-5864,21,Female,SC,Andhra Pradesh,Student,414549,Yes,Yes
U00234,Anita Kumar,user234@example.com,9671150476,3947-7966-7533,73,Male,ST,Tamil Nadu,Private Employee,221506,Yes,No
U00235,Suresh Iyer,user235@example.com,9228672633,5631-3353-6602,48,Female,General,Telangana,Unemployed,349903,No,Yes
U00236,Vijay Nair,user236@example.com,9305855260,9186-7935-4230,22,Male,General,Telangana,Senior Citizen,488288,Yes,No
U00237,Priya Patel,user237@example.com,9431141939,9711-2218-4107,56,Male,SC,Kerala,Government Employee,187379,No,No
U00238,Priya Sharma,user238@example.com,9289897485,9432-7286-2821,75,Male,General,Telangana,Farmer,348637,Yes,No
U00239,Ravi Singh,user239@example.com,9522051348,8474-4745-8948,67,Male,SC,Karnataka,Government Employee,186729,Yes,Yes
U00240,Vijay Iyer,user240@example.com,9301790746,5752-5256-9324,33,Female,SC,Telangana,Unemployed,125767,Yes,Yes
U00241,Priya Das,user241@example.com,9824634076,2312-1602-1365,31,Female,SC,Kerala,Private Employee,487002,Yes,No
U00242,Suresh Das,user242@example.com,9844840161,5671-9876-6565,20,Male,ST,Kerala,Student,343866,Yes,No
U00243,Anita Nair,user243@example.com,9740997308,3712-1566-2067,67,Male,General,Kerala,Government Employee,546094,Yes,No
U00244,Deepa Das,user244@example.com,9613378583,5066-2786-3020,19,Male,ST,Telangana,Government Employee,485301,No,No
U00245,Suresh Singh,user245@example.com,9912186534,5494-1887-5956,41,Female,ST,Andhra Pradesh,Student,125662,No,No
U00246,Lakshmi Sharma,user246@example.com,9494015190,8154-3175-6140,26,Female,General,Maharashtra,Student,320947,No,No
U00247,Rahul Das,user247@example.com,9451110268,3510-5098-8799,60,Female,OBC,Telangana,Private Employee,588775,Yes,No
U00248,Vijay Rao,user248@example.com,9512932287,4220-2259-5937,29,Female,ST,Maharashtra,Private Employee,243572,Yes,Yes
U00249,Lakshmi Iyer,user249@example.com,9448277063,2032-8519-1169,36,Female,General,Karnataka,Student,122719,Yes,Yes
U00250,Vijay Das,user250@example.com,9279414250,4054-2538-7889,39,Male,SC,Telangana,Private Employee,596130,No,No
U00251,Anita Patel,user251@example.com,9784979854,1737-2730-6215,53,Male,SC,Andhra Pradesh,Unemployed,364983,Yes,Yes
U00252,Vijay Patel,user252@example.com,9423652353,6132-2642-2565,38,Female,General,Maharashtra,Student,150138,No,Yes
U00253,Vijay Sharma,user253@example.com,9552697087,8574-2414-2664,64,Female,General,Telangana,Unemployed,374867,No,No
U00254,Karthik Kumar,user254@example.com,9249709433,9342-6358-2121,62,Male,SC,Tamil Nadu,Farmer,472560,Yes,Yes
U00255,Ravi Rao,user255@example.com,9180539987,1730-3449-5843,44,Male,SC,Telangana,Government Employee,89559,Yes,No
U00256,Lakshmi Singh,user256@example.com,9822631892,2078-3491-6913,80,Female,OBC,Tamil Nadu,Private Employee,200613,Yes,Yes
U00257,Anita Patel,user257@example.com,9953692758,1909-5097-3493,33,Male,SC,Maharashtra,Student,401176,No,Yes
U00258,Priya Singh,user258@example.com,9682422976,9476-7695-5295,62,Male,SC,Karnataka,Unemployed,159872,No,Yes
U00259,Lakshmi Sharma,user259@example.com,9370507168,8604-8526-9141,48,Female,General,Karnataka,Government Employee,289304,Yes,Yes
U00260,Ravi Singh,user260@example.com,9874590666,6652-3388-3500,56,Female,SC,Kerala,Student,311858,Yes,No
U00261,Priya Kumar,user261@example.com,9746701665,7624-7337-9106,33,Male,General,Kerala,Private Employee,395703,Yes,No
U00262,Priya Iyer,user262@example.com,9322718465,8532-6391-6720,23,Male,General,Andhra Pradesh,Farmer,565664,Yes,Yes
U00263,Karthik Das,user263@example.com,9136905160,8959-5338-5694,72,Male,OBC,Andhra Pradesh,Private Employee,485914,No,Yes
U00264,Arun Rao,user264@example.com,9128837652,6619-5676-9382,76,Female,SC,Telangana,Unemployed,586508,No,Yes
U00265,Priya Patel,user265@example.com,9721241762,8569-2234-9940,47,Female,SC,Karnataka,Farmer,564172,Yes,No
U00266,Rahul Kumar,user266@example.com,9463848408,9948-4556-4087,31,Female,ST,Andhra Pradesh,Senior Citizen,274373,Yes,Yes
U00267,Ravi Das,user267@example.com,9210026725,9700-9454-6984,43,Male,OBC,Maharashtra,Student,337144,Yes,No
U00268,Lakshmi Das,user268@example.com,9219959198,1874-3532-4473,57,Male,ST,Maharashtra,Government Employee,156756,No,Yes
U00269,Ravi Iyer,user269@example.com,9607043746,4553-3517-5031,34,Male,SC,Tamil Nadu,Government Employee,532789,Yes,No
U00270,Anita Singh,user270@example.com,9158948180,9216-1578-4997,33,Male,ST,Kerala,Unemployed,398363,No,No
U00271,Karthik Sharma,user271@example.com,9764086353,9189-8386-1134,18,Female,SC,Maharashtra,Student,428512,No,Yes
U00272,Karthik Rao,user272@example.com,9793609056,9698-9593-2375,70,Female,General,Telangana,Student,210247,No,Yes
U00273,Deepa Rao,user273@example.com,9714669647,6014-3405-5953,49,Female,ST,Maharashtra,Senior Citizen,459842,No,Yes
U00274,Ravi Rao,user274@example.com,9186050143,7814-6817-2830,38,Female,OBC,Maharashtra,Private Employee,500737,Yes,Yes
U00275,Deepa Sharma,user275@example.com,9612001961,6649-1349-5366,27,Female,OBC,Telangana,Unemployed,486845,Yes,No
U00276,Rahul Sharma,user276@example.com,9303521130,6172-7513-2900,28,Male,ST,Kerala,Student,145553,No,Yes
U00277,Rahul Singh,user277@example.com,9349650905,6982-4622-3063,76,Female,ST,Maharashtra,Farmer,433802,No,Yes
U00278,Anita Iyer,user278@example.com,9973647276,7724-4800-7144,40,Male,ST,Karnataka,Farmer,584152,Yes,No
U00279,Priya Iyer,user279@example.com,9385261262,2054-3096-4106,54,Male,SC,Telangana,Government Employee,78514,No,No
U00280,Lakshmi Kumar,user280@example.com,9314931661,8183-6373-6558,38,Female,General,Kerala,Government Employee,227811,No,Yes
U00281,Rahul Patel,user281@example.com,9636436449,9832-8864-9504,55,Female,SC,Tamil Nadu,Private Employee,415082,Yes,Yes
U00282,Anita Singh,user282@example.com,9993047098,2037-8138-2401,67,Male,ST,Kerala,Private Employee,273456,Yes,No
U00283,Karthik Singh,user283@example.com,9752968076,5805-5389-3834,42,Male,General,Karnataka,Student,288045,Yes,No
U00284,Suresh Sharma,user284@example.com,9421554946,4992-7469-3262,21,Male,ST,Kerala,Private Employee,285222,No,No
U00285,Suresh Rao,user285@example.com,9499994523,9155-1729-1269,71,Male,General,Karnataka,Senior Citizen,265524,No,Yes
U00286,Anita Singh,user286@example.com,9948524220,2793-4410-5733,31,Male,General,Maharashtra,Government Employee,241320,No,No
U00287,Rahul Kumar,user287@example.com,9842038770,7107-8637-5370,19,Male,ST,Karnataka,Government Employee,598242,Yes,Yes
U00288,Ravi Rao,user288@example.com,9577440157,5779-4695-6841,61,Female,SC,Telangana,Unemployed,70309,No,Yes
U00289,Rahul Nair,user289@example.com,9596979866,4551-3778-9560,79,Female,ST,Maharashtra,Farmer,154988,Yes,Yes
U00290,Priya Patel,user290@example.com,9699966219,2049-5383-2800,60,Female,General,Andhra Pradesh,Government Employee,288219,Yes,Yes
U00291,Lakshmi Rao,user291@example.com,9224391212,1929-4702-8476,38,Female,General,Telangana,Student,486042,Yes,Yes
U00292,Karthik Singh,user292@example.com,9620383854,6653-2919-2668,57,Female,General,Telangana,Student,343821,No,No
U00293,Karthik Nair,user293@example.com,9786051491,2346-4602-8763,56,Male,ST,Maharashtra,Unemployed,448483,Yes,No
U00294,Anita Kumar,user294@example.com,9212134810,1008-9504-9884,49,Male,General,Karnataka,Unemployed,528755,No,Yes
U00295,Arun Rao,user295@example.com,9688343287,1231-9871-3740,60,Female,ST,Karnataka,Private Employee,90659,No,Yes
U00296,Vijay Das,user296@example.com,9969158441,1341-1604-7119,67,Male,SC,Maharashtra,Government Employee,61621,No,Yes
U00297,Priya Nair,user297@example.com,9923120316,4110-5898-7021,80,Male,ST,Maharashtra,Senior Citizen,104667,No,Yes
U00298,Rahul Rao,user298@example.com,9587624789,7572-6557-5978,39,Female,ST,Andhra Pradesh,Government Employee,486223,Yes,No
U00299,Arun Rao,user299@example.com,9682637810,9440-4972-3937,18,Male,SC,Tamil Nadu,Farmer,388261,Yes,Yes
U00300,Suresh Iyer,user300@example.com,9730407476,4517-8957-1976,20,Male,General,Maharashtra,Private Employee,598347,Yes,No
U00301,Lakshmi Sharma,user301@example.com,9384973404,1273-4644-6977,76,Male,ST,Karnataka,Government Employee,281714,No,No
U00302,Vijay Nair,user302@example.com,9263083409,8123-9245-2236,72,Female,General,Tamil Nadu,Farmer,596015,Yes,Yes
U00303,Karthik Nair,user303@example.com,9190903787,9912-9360-2884,39,Female,OBC,Kerala,Farmer,446313,Yes,No
U00304,Vijay Rao,user304@example.com,9500772079,1095-5813-8891,27,Female,SC,Kerala,Farmer,454461,No,Yes
U00305,Priya Nair,user305@example.com,9726135489,9725-6969-7283,80,Male,SC,Andhra Pradesh,Unemployed,168883,No,No
U00306,Ravi Sharma,user306@example.com,9282355105,6580-3125-7447,54,Female,OBC,Kerala,Farmer,321829,Yes,Yes
U00307,Anita Rao,user307@example.com,9362735293,6300-6831-5969,64,Female,ST,Maharashtra,Private Employee,226317,No,No
U00308,Priya Rao,user308@example.com,9522362139,3933-9757-6641,21,Male,SC,Telangana,Farmer,228121,Yes,No
U00309,Deepa Rao,user309@example.com,9555812911,9174-4544-1598,38,Female,ST,Tamil Nadu,Student,85782,Yes,Yes
U00310,Suresh Sharma,user310@example.com,9802338548,1171-5277-2286,54,Male,General,Kerala,Senior Citizen,296386,No,Yes
U00311,Rahul Singh,user311@example.com,9444585844,2458-5470-3079,28,Male,ST,Andhra Pradesh,Government Employee,111720,Yes,No
U00312,Lakshmi Patel,user312@example.com,9742959300,4151-6691-8006,76,Male,General,Andhra Pradesh,Senior Citizen,209822,No,No
U00313,Arun Patel,user313@example.com,9955492148,5039-4465-6620,26,Male,OBC,Andhra Pradesh,Government Employee,495637,Yes,Yes
U00314,Priya Rao,user314@example.com,9148212330,3394-9926-8911,22,Female,General,Karnataka,Student,454903,No,Yes
U00315,Lakshmi Sharma,user315@example.com,9689934334,3719-8315-2079,57,Female,ST,Andhra Pradesh,Senior Citizen,162604,Yes,Yes
U00316,Rahul Iyer,user316@example.com,9612026293,5747-3594-2546,42,Male,OBC,Karnataka,Unemployed,567219,No,Yes
U00317,Karthik Singh,user317@example.com,9945270768,7068-1109-6389,51,Female,OBC,Tamil Nadu,Unemployed,251348,No,Yes
U00318,Vijay Nair,user318@example.com,9223379856,6759-6781-5172,37,Female,General,Andhra Pradesh,Government Employee,138019,Yes,No
U00319,Vijay Singh,user319@example.com,9705489242,7114-2178-4417,69,Female,SC,Maharashtra,Unemployed,468414,Yes,Yes
U00320,Anita Sharma,user320@example.com,9166746263,5688-3175-1384,62,Male,General,Telangana,Unemployed,97427,No,No
U00321,Deepa Sharma,user321@example.com,9423839733,7620-1150-5290,23,Male,OBC,Telangana,Senior Citizen,323321,Yes,Yes
U00322,Suresh Nair,user322@example.com,9835108149,6767-1673-6597,18,Female,ST,Telangana,Farmer,387197,No,No
U00323,Vijay Iyer,user323@example.com,9848117384,6097-9504-3459,24,Male,OBC,Maharashtra,Government Employee,137736,No,Yes
U00324,Suresh Iyer,user324@example.com,9864501558,6587-3849-3983,46,Female,General,Maharashtra,Private Employee,569615,Yes,Yes
U00325,Anita Singh,user325@example.com,9735597944,3072-6970-3019,24,Female,SC,Maharashtra,Student,112210,No,No
U00326,Vijay Patel,user326@example.com,9253716702,4303-4561-2710,37,Female,SC,Maharashtra,Farmer,185394,Yes,Yes
U00327,Ravi Singh,user327@example.com,9573511472,1422-8917-1196,61,Male,ST,Maharashtra,Government Employee,536467,No,No
U00328,Ravi Singh,user328@example.com,9229839654,5732-8783-7378,72,Female,OBC,Karnataka,Senior Citizen,224949,No,Yes
U00329,Arun Singh,user329@example.com,9483485006,2443-2567-8712,47,Female,General,Andhra Pradesh,Unemployed,386790,No,Yes
U00330,Vijay Das,user330@example.com,9535178968,6389-6846-5425,42,Female,General,Karnataka,Private Employee,163010,Yes,Yes
U00331,Arun Rao,user331@example.com,9275755433,8612-7394-8781,23,Male,SC,Tamil Nadu,Farmer,510934,Yes,No
U00332,Deepa Singh,user332@example.com,9589179589,2648-5662-7612,80,Male,ST,Andhra Pradesh,Student,512794,No,No
U00333,Anita Sharma,user333@example.com,9214385464,3535-5977-9840,69,Male,General,Andhra Pradesh,Senior Citizen,300417,Yes,No
U00334,Suresh Nair,user334@example.com,9392366527,4122-3416-9350,67,Male,SC,Karnataka,Private Employee,412917,Yes,Yes
U00335,Deepa Iyer,user335@example.com,9493090651,4663-9029-2294,54,Male,ST,Maharashtra,Private Employee,551732,Yes,Yes
U00336,Rahul Iyer,user336@example.com,9972847086,3647-5947-5516,66,Female,General,Kerala,Senior Citizen,529439,Yes,Yes
U00337,Rahul Iyer,user337@example.com,9819938948,7875-9410-9772,69,Female,SC,Karnataka,Student,512195,No,No
U00338,Priya Patel,user338@example.com,9911709666,9086-2713-6899,41,Female,SC,Maharashtra,Government Employee,99441,No,Yes
U00339,Priya Patel,user339@example.com,9271253562,1309-9706-3072,78,Male,OBC,Kerala,Farmer,441471,Yes,No
U00340,Deepa Iyer,user340@example.com,9175568154,5201-3697-5515,27,Female,SC,Telangana,Farmer,287779,No,Yes
U00341,Lakshmi Singh,user341@example.com,9244378657,8492-6466-7420,70,Female,OBC,Telangana,Unemployed,422414,Yes,Yes
U00342,Ravi Iyer,user342@example.com,9330729484,1192-4629-1258,24,Female,OBC,Telangana,Student,480878,No,No
U00343,Deepa Iyer,user343@example.com,9223143887,3679-8662-5291,30,Male,General,Kerala,Farmer,244110,No,No
U00344,Vijay Das,user344@example.com,9766653186,6051-3477-6131,46,Female,General,Tamil Nadu,Farmer,63352,Yes,Yes
U00345,Lakshmi Nair,user345@example.com,9755583210,7004-1395-4656,22,Male,ST,Kerala,Senior Citizen,182948,No,No
U00346,Suresh Nair,user346@example.com,9361004276,1498-9179-2234,30,Male,OBC,Andhra Pradesh,Farmer,298891,No,Yes
U00347,Karthik Das,user347@example.com,9199513034,1255-6656-4080,43,Male,SC,Telangana,Senior Citizen,434658,No,Yes
U00348,Deepa Kumar,user348@example.com,9592653370,3497-8219-2788,73,Female,ST,Telangana,Senior Citizen,385263,Yes,No
U00349,Priya Iyer,user349@example.com,9764250000,6501-7856-8154,79,Female,General,Andhra Pradesh,Private Employee,207430,No,No
U00350,Deepa Singh,user350@example.com,9859455386,2704-1798-8005,25,Female,ST,Tamil Nadu,Private Employee,117180,No,No
U00351,Vijay Singh,user351@example.com,9141847909,6354-7899-3357,35,Female,SC,Tamil Nadu,Senior Citizen,135578,No,Yes
U00352,Vijay Das,user352@example.com,9774707256,1555-4673-3938,30,Female,SC,Andhra Pradesh,Private Employee,374854,Yes,No
U00353,Lakshmi Singh,user353@example.com,9513748251,4398-8082-1999,74,Male,ST,Kerala,Senior Citizen,476943,Yes,Yes
U00354,Vijay Patel,user354@example.com,9979441746,3207-8253-7567,43,Female,SC,Maharashtra,Senior Citizen,178611,No,No
U00355,Priya Das,user355@example.com,9905479549,8418-3188-2579,65,Male,General,Tamil Nadu,Farmer,533735,Yes,Yes
U00356,Rahul Patel,user356@example.com,9437418356,2266-6144-4574,52,Female,OBC,Tamil Nadu,Senior Citizen,575207,No,No
U00357,Deepa Singh,user357@example.com,9722040165,9124-4979-4120,44,Male,ST,Kerala,Senior Citizen,152304,Yes,Yes
U00358,Priya Sharma,user358@example.com,9749165011,5265-7893-2839,45,Female,General,Maharashtra,Government Employee,589485,No,Yes
U00359,Vijay Iyer,user359@example.com,9673127537,1077-7782-1500,51,Female,SC,Telangana,Senior Citizen,227453,No,Yes
U00360,Arun Singh,user360@example.com,9881652985,8382-7286-4126,80,Male,OBC,Maharashtra,Unemployed,450148,No,Yes
U00361,Rahul Nair,user361@example.com,9527560786,1595-3818-9196,35,Male,SC,Telangana,Unemployed,333381,Yes,No
U00362,Arun Patel,user362@example.com,9868138719,4820-2301-4915,47,Male,OBC,Kerala,Private Employee,488445,Yes,No
U00363,Anita Nair,user363@example.com,9949662763,4200-4605-9799,53,Male,General,Andhra Pradesh,Farmer,290193,Yes,No
U00364,Karthik Singh,user364@example.com,9287192457,9784-1710-7717,47,Female,General,Telangana,Senior Citizen,188085,Yes,No
U00365,Arun Iyer,user365@example.com,9723115545,1326-3526-5389,74,Female,OBC,Telangana,Government Employee,595541,Yes,No
U00366,Lakshmi Sharma,user366@example.com,9295384532,3176-3615-5799,56,Female,SC,Maharashtra,Farmer,413597,Yes,No
U00367,Arun Singh,user367@example.com,9396322758,1798-5850-5635,19,Female,ST,Tamil Nadu,Senior Citizen,580685,No,Yes
U00368,Vijay Rao,user368@example.com,9521513005,8163-4408-1242,51,Male,General,Karnataka,Farmer,164523,Yes,No
U00369,Karthik Sharma,user369@example.com,9408992431,8697-5336-5396,39,Female,SC,Telangana,Government Employee,84055,No,Yes
U00370,Karthik Kumar,user370@example.com,9247467031,9510-8516-6580,43,Female,General,Karnataka,Senior Citizen,141775,Yes,Yes
U00371,Ravi Kumar,user371@example.com,9248139379,4011-7536-3816,68,Male,OBC,Tamil Nadu,Private Employee,234260,Yes,Yes
U00372,Arun Rao,user372@example.com,9556257617,5524-2940-3049,46,Male,OBC,Telangana,Private Employee,490442,Yes,No
U00373,Arun Kumar,user373@example.com,9912980902,7039-6901-6771,61,Male,OBC,Maharashtra,Student,553863,No,Yes
U00374,Karthik Rao,user374@example.com,9745561664,7544-5450-7690,61,Male,ST,Maharashtra,Farmer,127956,No,Yes
U00375,Vijay Kumar,user375@example.com,9836979577,1431-9073-3299,69,Female,General,Maharashtra,Student,79591,No,No
U00376,Deepa Das,user376@example.com,9942340221,6109-9339-8782,54,Female,ST,Telangana,Private Employee,246235,No,No
U00377,Anita Patel,user377@example.com,9440932894,6273-5521-4025,71,Female,ST,Telangana,Student,492826,No,Yes
U00378,Suresh Nair,user378@example.com,9945640993,8803-5558-9559,60,Female,SC,Andhra Pradesh,Farmer,535365,No,Yes
U00379,Ravi Rao,user379@example.com,9349910163,4724-3612-9639,54,Male,ST,Karnataka,Government Employee,385795,No,No
U00380,Priya Nair,user380@example.com,9521726059,7407-7710-1774,24,Female,General,Tamil Nadu,Unemployed,423072,Yes,Yes
U00381,Vijay Sharma,user381@example.com,9372920366,8901-9611-1262,78,Male,OBC,Kerala,Farmer,214332,Yes,No
U00382,Anita Iyer,user382@example.com,9249531368,5679-6751-4812,65,Female,ST,Maharashtra,Government Employee,97429,Yes,Yes
U00383,Arun Iyer,user383@example.com,9429350962,5738-6689-9744,58,Male,SC,Andhra Pradesh,Student,119617,Yes,Yes
U00384,Arun Rao,user384@example.com,9833070992,3646-6826-3750,77,Male,OBC,Tamil Nadu,Private Employee,163158,Yes,No
U00385,Ravi Kumar,user385@example.com,9561192092,3191-6231-3433,60,Male,SC,Telangana,Government Employee,84894,Yes,Yes
U00386,Karthik Patel,user386@example.com,9605973699,3143-8048-9923,68,Male,SC,Telangana,Private Employee,593502,Yes,No
U00387,Arun Rao,user387@example.com,9122032124,3639-4900-3531,27,Male,SC,Andhra Pradesh,Farmer,337828,Yes,No
U00388,Karthik Das,user388@example.com,9597405200,6328-2303-7986,23,Female,OBC,Telangana,Student,458505,No,Yes
